bd14a110911af80e7299767f43c570e2fca4d459,ninia/jep,",defect"
d14567567ac1281e978790b9170c981113de282f,ninia/jep,",defect"
96445a5abc8d7691028143e7c3f5d3a73ad39b6a,ninia/jep,",defect"
d8360fbf8237ac8e45296193bc97ba4fe642388d,ninia/jep,",defect"
2492b6ec869cc84d7a9fc542a9cfe63099740377,ninia/jep,",defect"
1a2fb90abe20ba0c2f97f49589a1d451847f4d06,ninia/jep,",defect"
b241de6db39589368443f5e22f0197cf8c21ca20,ninia/jep,",defect"
d46540ad97e94b30e236673e301ddef4e8434a23,ninia/jep,",defect"
bb3f0c83e2f0eb712b1eec80c660782e3d6a4542,ninia/jep,",defect"
0f0568ff8b96f7e1128ecac041838afcd3739d61,ninia/jep,",defect"
1c77d3b1c7de01e084533d395e7341b2dc442fd8,ninia/jep,",build,defect"
88a1f9077ca62a7a8eaebadc15989be694d75805,ninia/jep,",defect"
8144158fdaf3db44681e5eb4ef9a77907e4746b4,ninia/jep,",defect"
79d6dd5a7bdc39dfa39f8e90abc6b5cb46c09177,ninia/jep,",defect"
3d33ea017acb4301e9576d8370b3305a424af80a,ninia/jep,",windows,defect"
2303bf63386803db01ac2bcd0aba3dfa46cf12d1,ninia/jep,",windows,defect"
6e758d59c34166b0a78f4e1d0274b8335fd5a2c8,ninia/jep,",windows,defect"
7999cbe06ae963b8ea73ef04343acb3ef01e1326,ninia/jep,",defect"
767509de81f3a11b1ca54e23619d3226944a141e,ninia/jep,",defect"
340788b3ae7a3e4ccfc610f73d43afeba508241c,ninia/jep,",defect"
27be1b4a828082e32d70cd4bfdd92b5f717205e8,ninia/jep,",defect"
8dc0aa532b63c048aa7d17544f8d73b01fab335d,ninia/jep,",defect"
778b516930bdc11ecbb7751d560d373964009639,ninia/jep,",defect"
d2ab3f0343a518948ee44f09279e7ccf6922b856,ninia/jep,",defect"
760dbf74e5fadd0dd451dafa888117906dc9aa50,ninia/jep,",defect"
20153ceb8db2c76e751922949cd2a7ca649f647e,ninia/jep,",defect"
5c0644d0913b9f58c7c58303edb5dddad6e18c33,ninia/jep,",defect"
12493ba771a50fae7d6303e8b58b31eacf903327,java-native-access/jna,",bug,needs work"
f9f0e8bd67e4e25d7a37d6f67b457fd05a67980b,java-native-access/jna,",bug?"
9771b59a5755b8dc29d13e6f0649b1b40c2d4991,java-native-access/jna,",fixed in branch"
081c7ec3b4b941fd6f680568728693258b04851b,java-native-access/jna,",bug?"
994ab50f5bfb59f740dc9502c69653f738dce880,java-native-access/jna,",bug?"
c58d756d6b23f7ca395ec542aab8a766ff6ed3d9,java-native-access/jna,",bug?"
2c4a47190cdc64690f8f4c1c89a2ffac2fee962e,java-native-access/jna,",bug"
25729deb2239b3604707381946d35cf804c4628c,java-native-access/jna,",bug"
